,word_id,token,NER_annotation_edg,nested_annotation_edg,NER_annotation_MF,nested_annotation_MF,notes_mf,notes_mf.1,NER_annotation,NER_nested_annotation,IAA_NER,IAA_NER_nested,Notes_IAA_edg,Unnamed: 13,Unnamed: 14,in_training
3174,101403999,τὰ,,,,,,,,,match,match,,,,False
3175,101404000,ἐμά,,,,,,,,,match,match,,,,False
3176,101404001,;,,,,,,,,,match,match,,,,False
3177,nan,,,,,,,,,,match,match,,,,False
3178,120884443,ἢ,,,,,,,,,match,match,,,,False
3179,120884444,διὰ,,,,,,,,,match,match,,,,False
3180,120884445,μόνου,,,,,,,,,match,match,,,,False
3181,120884446,τοῦ,,,,,,,,,match,match,,,,False
3182,120884447,Μονογενοῦς,B-PER,,O,,"""it is the mention of a form of naming",,B-PER,,no_match,match,to discuss,keep as difference,guidelines,False
3183,120884448,γινώσκεται,,,,,,,,,match,match,,,,False
3184,120884449,.,,,,,,,,,match,match,,,,False
3185,nan,,,,,,,,,,match,match,,,,False
3186,104905177,εὐλογημένος,,,,,,,,,match,match,,,,False
3187,104905178,ὁ,,,,,,,,,match,match,,,,False
3188,104905179,ἄνθρωπος,,,,,,,,,match,match,,,,False
3189,104905180,ἐκεῖνος,,,,,,,,,match,match,,,,False
3190,104905181,τῷ,,,,,,,,,match,match,,,,False
3191,104905182,Θεῷ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3192,104905183,.,,,,,,,,,match,match,,,,False
3193,nan,,,,,,,,,,match,match,,,,False
3194,119094992,ἵδρυνται,,,,,,,,,match,match,,,,False
3195,119094993,δὲ,,,,,,,,,match,match,,,,False
3196,119094994,αὐτὴν,,,,,,,,,match,match,,,,False
3197,119094995,ἐν,,,,,,,,,match,match,,,,False
3198,119094996,ταῖς,,,,,,,,,match,match,,,,False
3199,119094997,ἀκροπόλεσι,,,,,,,,,match,match,,,,False
3200,119094998,μάλιστα,,,,,,,,,match,match,,,,False
3201,119094999,,,,,,,,,,match,match,,,,False
3202,119095000,τὸ,,,,,,,,,match,match,,,,False
3203,119095001,δυσκαταγώνιστον,,,,,,,,,match,match,,,,False
3204,119095002,καὶ,,,,,,,,,match,match,,,,False
3205,119095003,δυσπολιόρκητον,,,,,,,,,match,match,,,,False
3206,119095004,ἐμφῆναι,,,,,,,,,match,match,,,,False
3207,119095005,θέλοντες,,,,,,,,,match,match,,,,False
3208,119095006,ἢ,,,,,,,,,match,match,,,,False
3209,119095007,τὸ,,,,,,,,,match,match,,,,False
3210,119095008,ἄνωθεν,,,,,,,,,match,match,,,,False
3211,119095009,ἐφορᾶν,,,,,,,,,match,match,,,,False
3212,119095010,τοὺς,,,,,,,,,match,match,,,,False
3213,119095011,προσπεφευγότας,,,,,,,,,match,match,,,,False
3214,119095012,αὐτῇ,,,,,,,,,match,match,,,,False
3215,119095013,ἢ,,,,,,,,,match,match,,,,False
3216,119095014,τὴν,,,,,,,,,match,match,,,,False
3217,119095015,μετεωρότητα,,,,,,,,,match,match,,,,False
3218,119095016,παριστάντες,,,,,,,,,match,match,,,,False
3219,119095017,τοῦ,,,,,,,,,match,match,,,,False
3220,119095018,καθ’,,,,,,,,,match,match,,,,False
3221,119095019,ὃ,,,,,,,,,match,match,,,,False
3222,119095020,μέρος,,,,,,,,,match,match,,,,False
3223,119095021,ἐστὶ,,,,,,,,,match,match,,,,False
3224,119095022,τῆς,,,,,,,,,match,match,,,,False
3225,119095023,φύσεως,,,,,,,,,match,match,,,,False
3226,119095024,ἡ,,,,,,,,,match,match,,,,False
3227,119095025,Ἀθηνᾶ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3228,119095026,.,,,,,,,,,match,match,,,,False
3229,nan,,,,,,,,,,match,match,,,,False
3230,101340114,κα-,,,,,,,,,match,match,,,,False
3231,101340115,κἀκεῖνος,,,,,,,,,match,match,,,,False
3232,101340116,μὲν,,,,,,,,,match,match,,,,False
3233,101340117,ὑπὸ,,,,,,,,,match,match,,,,False
3234,101340118,λύπης,,,,,,,,,match,match,,,,False
3235,101340119,αὐθαιρέτῳ,,,,,,,,,match,match,,,,False
3236,101340120,θανάτῳ,,,,,,,,,match,match,,,,False
3237,101340121,ἀποθνῄσκει,,,,,,,,,match,match,,,,False
3238,101340122,,,,,,,,,,match,match,,,,False
3239,101340123,τοὺς,,,,,,,,,match,match,,,,False
3240,101340124,δ’,,,,,,,,,match,match,,,,False
3241,101340125,ἄλλους,,,,,,,,,match,match,,,,False
3242,101340126,ὁ,,,,,,,,,match,match,,,,False
3243,101340127,Ἰφικράτης,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3244,101340128,ἀφῆκε,,,,,,,,,match,match,,,,False
3245,101340129,,,,,,,,,,match,match,,,,False
3246,101340130,Κερκυραίους,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
3247,101340131,ἐγγυητὰς,,,,,,,,,match,match,,,,False
3248,101340132,δεξάμενος,,,,,,,,,match,match,,,,False
3249,101340133,τῶν,,,,,,,,,match,match,,,,False
3250,101340134,χρημάτων,,,,,,,,,match,match,,,,False
3251,101340135,.,,,,,,,,,match,match,,,,False
3252,nan,,,,,,,,,,match,match,,,,False
3253,117890606,ποίησον,,,,,,,,,match,match,,,,False
3254,117890607,τὰ,,,,,,,,,match,match,,,,False
3255,117890608,λη,,,,,,,,,match,match,,,,False
3256,117890609,Ϛʹ,O,,O,,,,O,,match,match,,,,False
3257,117890610,τεσσαρεσκαιδεκάκις,,,,,,,,,match,match,,,,False
3258,117890611,·,,,,,,,,,match,match,,,,False
3259,nan,,,,,,,,,,match,match,,,,False
3260,107113741,ἐπὶ,,,,,,,,,match,match,,,,False
3261,107113742,δὲ,,,,,,,,,match,match,,,,False
3262,107113743,τῆς,,,,,,,,,match,match,,,,False
3263,107113744,Νόμα,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3264,107113745,Πομπιλίου,I-PER,,I-PER,,,,I-PER,,match,match,,,,False
3265,107113746,δυναστείας,,,,,,,,,match,match,,,,False
3266,107113747,εἰρήνης,,,,,,,,,match,match,,,,False
3267,107113748,ἀπολαύσαντες,,,,,,,,,match,match,,,,False
3268,107113749,βεβαίου,,,,,,,,,match,match,,,,False
3269,107113750,πολλὴν,,,,,,,,,match,match,,,,False
3270,107113751,ἔσχον,,,,,,,,,match,match,,,,False
3271,107113752,ἐπίδοσιν,,,,,,,,,match,match,,,,False
3272,107113753,εἰς,,,,,,,,,match,match,,,,False
3273,107113754,εὐανδρίαν,,,,,,,,,match,match,,,,False
3274,107113755,τε,,,,,,,,,match,match,,,,False
3275,107113756,καὶ,,,,,,,,,match,match,,,,False
3276,107113757,πλοῦτον,,,,,,,,,match,match,,,,False
3277,107113758,καὶ,,,,,,,,,match,match,,,,False
3278,107113759,τὴν,,,,,,,,,match,match,,,,False
3279,107113760,ἄλλην,,,,,,,,,match,match,,,,False
3280,107113761,εὐδαιμονίαν,,,,,,,,,match,match,,,,False
3281,107113762,.,,,,,,,,,match,match,,,,False
3282,nan,,,,,,,,,,match,match,,,,False
3283,105971668,ἐπεὶ,,,,,,,,,match,match,,,,False
3284,105971669,γὰρ,,,,,,,,,match,match,,,,False
3285,105971670,τὰ,,,,,,,,,match,match,,,,False
3286,105971671,ἀπὸ,,,,,,,,,match,match,,,,False
3287,105971672,τῶν,,,,,,,,,match,match,,,,False
3288,105971673,ΑΓ,,,,,,,,,match,match,,,,False
3289,105971674,,O,,O,,,,O,,match,match,,,,False
3290,105971675,ΓΒ,O,,O,,,,O,,match,match,,,,False
3291,105971676,μείζονά,,,,,,,,,match,match,,,,False
3292,105971677,ἐστι,,,,,,,,,match,match,,,,False
3293,105971678,τοῦ,,,,,,,,,match,match,,,,False
3294,105971679,δὶς,,,,,,,,,match,match,,,,False
3295,105971680,ὑπὸ,,,,,,,,,match,match,,,,False
3296,105971681,τῶν,,,,,,,,,match,match,,,,False
3297,105971682,ΑΓ,O,,O,,,,O,,match,match,,,,False
3298,105971683,,,,,,,,,,match,match,,,,False
3299,105971684,ΓΒ,O,,O,,,,O,,match,match,,,,False
3300,105971685,,,,,,,,,,match,match,,,,False
3301,105971686,μεῖζον,,,,,,,,,match,match,,,,False
3302,105971687,ἄρα,,,,,,,,,match,match,,,,False
3303,105971688,καὶ,,,,,,,,,match,match,,,,False
3304,105971689,τὸ,,,,,,,,,match,match,,,,False
3305,105971690,ΔΛ,O,,O,,,,O,,match,match,,,,False
3306,105971691,τοῦ,,,,,,,,,match,match,,,,False
3307,105971692,ΜΖ,,,,,,,,,match,match,,,,False
3308,105971693,·,O,,O,,,,O,,match,match,,,,False
3309,nan,,,,,,,,,,match,match,,,,False
3310,nan,,,,,,,,,,match,match,,,,False
3311,106978532,ἀπὸ,,,,,,,,,match,match,,,,False
3312,106978533,δὲ,,,,,,,,,match,match,,,,False
3313,106978534,Πηλουσίου,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
3314,106978535,διὰ,,,,,,,,,match,match,,,,False
3315,106978536,τῆς,,,,,,,,,match,match,,,,False
3316,106978537,ἐρήμου,,,,,,,,,match,match,,,,False
3317,106978538,διελθὼν,,,,,,,,,match,match,,,,False
3318,106978539,κατεστρατοπέδευσε,,,,,,,,,match,match,,,,False
3319,106978540,πλησίον,,,,,,,,,match,match,,,,False
3320,106978541,τῶν,,,,,,,,,match,match,,,,False
3321,106978542,πολεμίων,,,,,,,,,match,match,,,,False
3322,106978543,περὶ,,,,,,,,,match,match,,,,False
3323,106978544,τὴν,,,,,,,,,match,match,,,,False
3324,106978545,παλαιὰν,,,,,,,,,match,match,,,,False
3325,106978546,Γάζαν,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
3326,106978547,τῆς,,,,,,,,,match,match,,,,False
3327,106978548,Συρίας,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
3328,106978549,.,,,,,,,,,match,match,,,,False
3329,nan,,,,,,,,,,match,match,,,,False
3330,nan,,,,,,,,,,match,match,,,,False
3331,105889816,τῷ,,,,,,,,,match,match,,,,False
3332,105889817,δὲ,,,,,,,,,match,match,,,,False
3333,105889818,ἀπὸ,,,,,,,,,match,match,,,,False
3334,105889819,τῆς,,,,,,,,,match,match,,,,False
3335,105889820,ΕΔ,O,,O,,,,O,,match,match,,,,False
3336,105889821,ἴσα,,,,,,,,,match,match,,,,False
3337,105889822,ἐστὶ,,,,,,,,,match,match,,,,False
3338,105889823,τὰ,,,,,,,,,match,match,,,,False
3339,105889824,ἀπὸ,,,,,,,,,match,match,,,,False
3340,105889825,τῶν,,,,,,,,,match,match,,,,False
3341,105889826,ΕΒ,O,,O,,,,O,,match,match,,,,False
3342,105889827,,,,,,,,,,match,match,,,,False
3343,105889828,ΒΔ,O,,O,,,,O,,match,match,,,,False
3344,105889829,·,,,,,,,,,match,match,,,,False
3345,nan,,,,,,,,,,match,match,,,,False
3346,106919302,ὁ,,,,,,,,,match,match,,,,False
3347,106919303,δὲ,,,,,,,,,match,match,,,,False
3348,106919304,Ἀλέξανδρος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3349,106919305,συγκαταθέμενος,,,,,,,,,match,match,,,,False
3350,106919306,τοῖς,,,,,,,,,match,match,,,,False
3351,106919307,δεδογμένοις,,,,,,,,,match,match,,,,False
3352,106919308,τρισχιλίας,,,,,,,,,match,match,,,,False
3353,106919309,μὲν,,,,,,,,,match,match,,,,False
3354,106919310,ἑκάστῳ,,,,,,,,,match,match,,,,False
3355,106919311,δραχμὰς,,,,,,,,,match,match,,,,False
3356,106919312,ἐδωρήσατο,,,,,,,,,match,match,,,,False
3357,106919313,καὶ,,,,,,,,,match,match,,,,False
3358,106919314,στολὰς,,,,,,,,,match,match,,,,False
3359,106919315,ἀνδρείας,,,,,,,,,match,match,,,,False
3360,106919316,πέντε,,,,,,,,,match,match,,,,False
3361,106919317,καὶ,,,,,,,,,match,match,,,,False
3362,106919318,γυναικείας,,,,,,,,,match,match,,,,False
3363,106919319,ἴσας,,,,,,,,,match,match,,,,False
3364,106919320,,,,,,,,,,match,match,,,,False
3365,106919321,ζεύγη,,,,,,,,,match,match,,,,False
3366,106919322,δὲ,,,,,,,,,match,match,,,,False
3367,106919323,βοϊκὰ,,,,,,,,,match,match,,,,False
3368,106919324,δύο,,,,,,,,,match,match,,,,False
3369,106919325,καὶ,,,,,,,,,match,match,,,,False
3370,106919326,πρόβατα,,,,,,,,,match,match,,,,False
3371,106919327,πεντήκοντα,,,,,,,,,match,match,,,,False
3372,106919328,καὶ,,,,,,,,,match,match,,,,False
3373,106919329,πυρῶν,,,,,,,,,match,match,,,,False
3374,106919330,μεδίμνους,,,,,,,,,match,match,,,,False
3375,106919331,πεντήκοντα,,,,,,,,,match,match,,,,False
3376,106919332,·,,,,,,,,,match,match,,,,False
3377,nan,,,,,,,,,,match,match,,,,False
3378,121537182,ὡς,,,,,,,,,match,match,,,,False
3379,121537183,Κέλσος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3380,121537184,ἡμᾶς,,,,,,,,,match,match,,,,False
3381,121537185,συκοφαντῶν,,,,,,,,,match,match,,,,False
3382,121537186,φησι,,,,,,,,,match,match,,,,False
3383,121537187,,,,,,,,,,match,match,,,,False
3384,121537188,τῷ,,,,,,,,,match,match,,,,False
3385,121537189,υἱῷ,,,,,,,,,match,match,,,,False
3386,121537190,τοῦ,,,,,,,,,match,match,,,,False
3387,121537191,θεοῦ,,,,,,,,,match,match,,,,False
3388,121537192,.,,,,,,,,,match,match,,,,False
3389,nan,,,,,,,,,,match,match,,,,False
3390,120977064,τὸ,,,,,,,,,match,match,,,,False
3391,120977065,δὲ,,,,,,,,,match,match,,,,False
3392,120977066,θήραμα,,,,,,,,,match,match,,,,False
3393,120977067,τοῦ,,,,,,,,,match,match,,,,False
3394,120977068,Μίδου,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3395,120977069,τοῦτο,,,,,,,,,match,match,,,,False
3396,120977070,γέγραπται,,,,,,,,,match,match,,,,False
3397,120977071,μὲν,,,,,,,,,match,match,,,,False
3398,120977072,ὅσα,,,,,,,,,match,match,,,,False
3399,120977073,ἐκεῖνοι,,,,,,,,,match,match,,,,False
3400,120977074,,,,,,,,,,match,match,,,,False
3401,120977075,καθεύδει,,,,,,,,,match,match,,,,False
3402,120977076,δὲ,,,,,,,,,match,match,,,,False
3403,120977077,ὑπὸ,,,,,,,,,match,match,,,,False
3404,120977078,τοῦ,,,,,,,,,match,match,,,,False
3405,120977079,οἴνου,,,,,,,,,match,match,,,,False
3406,120977080,τὸ,,,,,,,,,match,match,,,,False
3407,120977081,ἆσθμα,,,,,,,,,match,match,,,,False
3408,120977082,ἕλκων,,,,,,,,,match,match,,,,False
3409,120977083,ὡς,,,,,,,,,match,match,,,,False
3410,120977084,ἐκ,,,,,,,,,match,match,,,,False
3411,120977085,μέθης,,,,,,,,,match,match,,,,False
3412,120977086,,,,,,,,,,match,match,,,,False
3413,120977087,καὶ,,,,,,,,,match,match,,,,False
3414,120977088,ἡ,,,,,,,,,match,match,,,,False
3415,120977089,μὲν,,,,,,,,,match,match,,,,False
3416,120977090,κρήνη,,,,,,,,,match,match,,,,False
3417,120977091,πέποται,,,,,,,,,match,match,,,,False
3418,120977092,αὐτῷ,,,,,,,,,match,match,,,,False
3419,120977093,ῥᾷον,,,,,,,,,match,match,,,,False
3420,120977094,ἢ,,,,,,,,,match,match,,,,False
3421,120977095,ἑτέρῳ,,,,,,,,,match,match,,,,False
3422,120977096,κύλιξ,,,,,,,,,match,match,,,,False
3423,120977097,,,,,,,,,,match,match,,,,False
3424,120977098,αἱ,,,,,,,,,match,match,,,,False
3425,120977099,δὲ,,,,,,,,,match,match,,,,False
3426,120977100,Νύμφαι,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
3427,120977101,χορεύουσι,,,,,,,,,match,match,,,,False
3428,120977102,τωθάζουσαι,,,,,,,,,match,match,,,,False
3429,120977103,τὸν,,,,,,,,,match,match,,,,False
3430,120977104,Σάτυρον,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3431,120977105,ἐπὶ,,,,,,,,,match,match,,,,False
3432,120977106,τῷ,,,,,,,,,match,match,,,,False
3433,120977107,καθεύδειν,,,,,,,,,match,match,,,,False
3434,120977108,.,,,,,,,,,match,match,,,,False
3435,nan,,,,,,,,,,match,match,,,,False
3436,105325808,τῇ,,,,,,,,,match,match,,,,False
3437,105325809,δ’,,,,,,,,,match,match,,,,False
3438,105325810,ἐπαύριον,,,,,,,,,match,match,,,,False
3439,105325811,ἀναζεύξας,,,,,,,,,match,match,,,,False
3440,105325812,προῆγε,,,,,,,,,match,match,,,,False
3441,105325813,,,,,,,,,,match,match,,,,False
3442,105325814,καὶ,,,,,,,,,match,match,,,,False
3443,105325815,παραγενηθεὶς,,,,,,,,,match,match,,,,False
3444,105325816,ἐπὶ,,,,,,,,,match,match,,,,False
3445,105325817,τὸν,,,,,,,,,match,match,,,,False
3446,105325818,Ἴβηρα,B-LOC,,B-LOC,,,,B-LOC,,match,match,See above on rivers,keep as difference,,False
3447,105325819,ποταμὸν,,,I-LOC,,,,I-LOC,,no_match,match,See above on rivers,keep as difference,,False
3448,105325820,δεκαταῖος,,,,,,,,,match,match,,,,False
3449,105325821,καὶ,,,,,,,,,match,match,,,,False
3450,105325822,περαιωθεὶς,,,,,,,,,match,match,,,,False
3451,105325823,τῇ,,,,,,,,,match,match,,,,False
3452,105325824,τετάρτῃ,,,,,,,,,match,match,,,,False
3453,105325825,μετὰ,,,,,,,,,match,match,,,,False
3454,105325826,ταύτην,,,,,,,,,match,match,,,,False
3455,105325827,προσεστρατοπέδευσε,,,,,,,,,match,match,,,,False
3456,105325828,τοῖς,,,,,,,,,match,match,,,,False
3457,105325829,ὑπεναντίοις,,,,,,,,,match,match,,,,False
3458,105325830,,,,,,,,,,match,match,,,,False
3459,105325831,λαβὼν,,,,,,,,,match,match,,,,False
3460,105325832,αὐλῶνά,,,,,,,,,match,match,,,,False
3461,105325833,τινα,,,,,,,,,match,match,,,,False
3462,105325834,μεταξὺ,,,,,,,,,match,match,,,,False
3463,105325835,τῆς,,,,,,,,,match,match,,,,False
3464,105325836,αὑτοῦ,,,,,,,,,match,match,,,,False
3465,105325837,καὶ,,,,,,,,,match,match,,,,False
3466,105325838,τῶν,,,,,,,,,match,match,,,,False
3467,105325839,πολεμίων,,,,,,,,,match,match,,,,False
3468,105325840,στρατοπεδείας,,,,,,,,,match,match,,,,False
3469,105325841,.,,,,,,,,,match,match,,,,False
3470,nan,,,,,,,,,,match,match,,,,False
3471,124438908,ἐοίκασι,,,,,,,,,match,match,,,,False
3472,124438909,δὲ,,,,,,,,,match,match,,,,False
3473,124438910,καὶ,,,,,,,,,match,match,,,,False
3474,124438911,οἱ,,,,,,,,,match,match,,,,False
3475,124438912,προσᾴδοντες,,,,,,,,,match,match,,,,False
3476,124438913,τὸ,,,,,,,,,match,match,,,,False
3477,124438914,εὐαγγέλιον,,,,,,,,,match,match,,,,False
3478,124438915,ἄφροσιν,,,,,,,,,match,match,,,,False
3479,124438916,"""",,,,,,,,,match,match,,,,False
3480,124438917,ἐπὶ,,,,,,,,,match,match,,,,False
3481,124438918,γῆς,,,,,,,,,match,match,,,,False
3482,124438919,ἀλλοτρίας,,,,,,,,,match,match,,,,False
3483,124438920,"""",,,,,,,,,match,match,,,,False
3484,124438921,μελῳδεῖν,,,,,,,,,match,match,,,,False
3485,124438922,"""",,,,,,,,,match,match,,,,False
3486,124438923,τὴν,,,,,,,,,match,match,,,,False
3487,124438924,ᾠδὴν,,,,,,,,,match,match,,,,False
3488,124438925,κυρίου,,,,,,,,,match,match,,,,False
3489,124438926,"""",,,,,,,,,match,match,,,,False
3490,124438927,,,,,,,,,,match,match,,,,False
3491,124438928,ἧς,,,,,,,,,match,match,,,,False
3492,124438929,μή,,,,,,,,,match,match,,,,False
3493,124438930,ἐστιν,,,,,,,,,match,match,,,,False
3494,124438931,ὁ,,,,,,,,,match,match,,,,False
3495,124438932,Χριστὸς,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3496,124438933,γεωργός,,,,,,,,,match,match,,,,False
3497,124438934,.,,,,,,,,,match,match,,,,False
3498,nan,,,,,,,,,,match,match,,,,False
3499,109638510,ἴθι,,,,,,,,,match,match,,,,False
3500,109638511,δὲ,,,,,,,,,match,match,,,,False
3501,109638512,καὶ,,,,,,,,,match,match,,,,False
3502,109638513,σκόπει,,,,,,,,,match,match,,,,False
3503,109638514,τὴν,,,,,,,,,match,match,,,,False
3504,109638515,ἐκ,,,,,,,,,match,match,,,,False
3505,109638516,τῆς,,,,,,,,,match,match,,,,False
3506,109638517,Στοᾶς,O,,O,,"""this is a specific place in Athen","if it’s really building then location, otherwise organization –> not annotated",O,,match,match,I thought it referred to the organisation and not to a specific building in this context.. See also translation of the loeb:  Come now and consider this that the Stoa denies is indifferenced and calls consistency.,mistake,,False
3507,109638518,ταύτην,,,,,,,,,match,match,,,,False
3508,109638519,ἀρνουμένην,,,,,,,,,match,match,,,,False
3509,109638520,ἀδιαφορίαν,,,,,,,,,match,match,,,,False
3510,109638521,καλουμένην,,,,,,,,,match,match,,,,False
3511,109638522,δ’,,,,,,,,,match,match,,,,False
3512,109638523,ὁμολογίαν,,,,,,,,,match,match,,,,False
3513,109638524,,,,,,,,,,match,match,,,,False
3514,109638525,ὅπως,,,,,,,,,match,match,,,,False
3515,109638526,δὴ,,,,,,,,,match,match,,,,False
3516,109638527,καὶ,,,,,,,,,match,match,,,,False
3517,109638528,ὁπόθεν,,,,,,,,,match,match,,,,False
3518,109638529,παρέσχεν,,,,,,,,,match,match,,,,False
3519,109638530,αὑτὴν,,,,,,,,,match,match,,,,False
3520,109638531,ἀγαθὸν,,,,,,,,,match,match,,,,False
3521,109638532,νοηθῆναι,,,,,,,,,match,match,,,,False
3522,109638533,.,,,,,,,,,match,match,,,,False
3523,nan,,,,,,,,,,match,match,,,,False
3524,107014101,Δημήτριος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3525,107014102,δὲ,,,,,,,,,match,match,,,,False
3526,107014103,κατὰ,,,,,,,,,match,match,,,,False
3527,107014104,τὰς,,,,,,,,,match,match,,,,False
3528,107014105,ἐντολὰς,,,,,,,,,match,match,,,,False
3529,107014106,τοῦ,,,,,,,,,match,match,,,,False
3530,107014107,πατρὸς,,,,,,,,,match,match,,,,False
3531,107014108,διαλυσάμενος,,,,,,,,,match,match,,,,False
3532,107014109,πρὸς,,,,,,,,,match,match,,,,False
3533,107014110,Ῥοδίους,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
3534,107014111,ἐξέπλευσε,,,,,,,,,match,match,,,,False
3535,107014112,μετὰ,,,,,,,,,match,match,,,,False
3536,107014113,πάσης,,,,,,,,,match,match,,,,False
3537,107014114,τῆς,,,,,,,,,match,match,,,,False
3538,107014115,δυνάμεως,,,,,,,,,match,match,,,,False
3539,107014116,καὶ,,,,,,,,,match,match,,,,False
3540,107014117,κομισθεὶς,,,,,,,,,match,match,,,,False
3541,107014118,διὰ,,,,,,,,,match,match,,,,False
3542,107014119,νήσων,,,,,,,,,match,match,,,,False
3543,107014120,κατέπλευσε,,,,,,,,,match,match,,,,False
3544,107014121,τῆς,,,,,,,,,match,match,,,,False
3545,107014122,Βοιωτίας,B-LOC,,B-LOC,,,,B-LOC,,match,match,"I read this as the Boetian Aulis, so I annotated GRP for Ethnic",mistake,,False
3546,107014123,εἰς,,,,,,,,,match,match,,,,False
3547,107014124,Αὖλιν,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
3548,107014125,.,,,,,,,,,match,match,,,,False
3549,nan,,,,,,,,,,match,match,,,,False
3550,nan,,,,,,,,,,match,match,,,,False
3551,108937495,ἐπὶ,,,,,,,,,match,match,,,,False
3552,108937496,τούτῳ,,,,,,,,,match,match,,,,False
3553,108937497,χαλεπῶς,,,,,,,,,match,match,,,,False
3554,108937498,μὲν,,,,,,,,,match,match,,,,False
3555,108937499,ἔσχον,,,,,,,,,match,match,,,,False
3556,108937500,οἱ,,,,,,,,,match,match,,,,False
3557,108937501,μετιόντες,,,,,,,,,match,match,,,,False
3558,108937502,ἀρχάς,,,,,,,,,match,match,,,,False
3559,108937503,,,,,,,,,,match,match,,,,False
3560,108937504,ἔτι,,,,,,,,,match,match,,,,False
3561,108937505,δὲ,,,,,,,,,match,match,,,,False
3562,108937506,χαλεπώτερον,,,,,,,,,match,match,,,,False
3563,108937507,ὁ,,,,,,,,,match,match,,,,False
3564,108937508,μισθαρνῶν,,,,,,,,,match,match,,,,False
3565,108937509,ὄχλος,,,,,,,,,match,match,,,,False
3566,108937510,,,,,,,,,,match,match,,,,False
3567,108937511,ἕωθεν,,,,,,,,,match,match,,,,False
3568,108937512,οὖν,,,,,,,,,match,match,,,,False
3569,108937513,ἐπὶ,,,,,,,,,match,match,,,,False
3570,108937514,τὸ,,,,,,,,,match,match,,,,False
3571,108937515,βῆμα,,,,,,,,,match,match,,,,False
3572,108937516,τοῦ,,,,,,,,,match,match,,,,False
3573,108937517,Κάτωνος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
3574,108937518,προελθόντος,,,,,,,,,match,match,,,,False
3575,108937519,ἀθρόοι,,,,,,,,,match,match,,,,False
3576,108937520,προσπεσόντες,,,,,,,,,match,match,,,,False
3577,108937521,ἐβόων,,,,,,,,,match,match,,,,False
3578,108937522,,,,,,,,,,match,match,,,,False
3579,108937523,ἐβλασφήμουν,,,,,,,,,match,match,,,,False
3580,108937524,,,,,,,,,,match,match,,,,False
3581,108937525,ἔβαλλον,,,,,,,,,match,match,,,,False
3582,108937526,,,,,,,,,,match,match,,,,False
3583,108937527,ὥστε,,,,,,,,,match,match,,,,False
3584,108937528,φεύγειν,,,,,,,,,match,match,,,,False
3585,108937529,ἀπὸ,,,,,,,,,match,match,,,,False
3586,108937530,τοῦ,,,,,,,,,match,match,,,,False
3587,108937531,βήματος,,,,,,,,,match,match,,,,False
3588,108937532,ἅπαντας,,,,,,,,,match,match,,,,False
3589,108937533,,,,,,,,,,match,match,,,,False
3590,108937534,αὐτὸν,,,,,,,,,match,match,,,,False
3591,108937535,δὲ,,,,,,,,,match,match,,,,False
3592,108937536,ἐκεῖνον,,,,,,,,,match,match,,,,False
3593,108937537,ἐξωσθέντα,,,,,,,,,match,match,,,,False
3594,108937538,τῷ,,,,,,,,,match,match,,,,False
3595,108937539,πλήθει,,,,,,,,,match,match,,,,False
3596,108937540,καὶ,,,,,,,,,match,match,,,,False
3597,108937541,παραφερόμενον,,,,,,,,,match,match,,,,False
3598,108937542,μόλις,,,,,,,,,match,match,,,,False
3599,108937543,ἐπιλαβέσθαι,,,,,,,,,match,match,,,,False
3600,108937544,τῶν,,,,,,,,,match,match,,,,False
3601,108937545,ἐμβόλων,,,,,,,,,match,match,,,,False
3602,108937546,,,,,,,,,,match,match,,,,False
3603,108937547,ἐντεῦθεν,,,,,,,,,match,match,,,,False
3604,108937548,ἀναστὰς,,,,,,,,,match,match,,,,False
3605,108937549,τῷ,,,,,,,,,match,match,,,,False
3606,108937550,μὲν,,,,,,,,,match,match,,,,False
3607,108937551,ἰταμῷ,,,,,,,,,match,match,,,,False
3608,108937552,καὶ,,,,,,,,,match,match,,,,False
3609,108937553,θαρροῦντι,,,,,,,,,match,match,,,,False
3610,108937554,τῆς,,,,,,,,,match,match,,,,False
3611,108937555,ὄψεως,,,,,,,,,match,match,,,,False
3612,108937556,εὐθὺς,,,,,,,,,match,match,,,,False
3613,108937557,ἐκράτησε,,,,,,,,,match,match,,,,False
3614,108937558,τοῦ,,,,,,,,,match,match,,,,False
3615,108937559,θορύβου,,,,,,,,,match,match,,,,False
